conv spk part sid chno starttime endtime word.id wavfile
AlGore_2006 AG AG 1590 NA 743.22 743.42 AlGore_2006.AG.words1553 AlGore_2006-light.wav
AlGore_2006 AG AG 1591 NA 743.42 743.54 AlGore_2006.AG.words1554 AlGore_2006-light.wav
AlGore_2006 AG AG 1592 NA 743.54 743.97 AlGore_2006.AG.words1555 AlGore_2006-light.wav
AlGore_2006 AG AG 1593 NA 744.83 745.12 AlGore_2006.AG.words1556 AlGore_2006-light.wav
AlGore_2006 AG AG 1594 NA 745.12 745.22 AlGore_2006.AG.words1557 AlGore_2006-light.wav
AlGore_2006 AG AG 1595 NA 745.22 745.37 AlGore_2006.AG.words1558 AlGore_2006-light.wav
AlGore_2006 AG AG 1596 NA 745.37 745.61 AlGore_2006.AG.words1559 AlGore_2006-light.wav
AlGore_2006 AG AG 1597 NA 745.61 745.78 AlGore_2006.AG.words1560 AlGore_2006-light.wav
AlGore_2006 AG AG 1598 NA 745.78 745.89 AlGore_2006.AG.words1561 AlGore_2006-light.wav
AlGore_2006 AG AG 1599 NA 745.89 746.75 AlGore_2006.AG.words1562 AlGore_2006-light.wav
AlGore_2006 AG AG 1600 NA 746.78 746.92 AlGore_2006.AG.words1563 AlGore_2006-light.wav
AlGore_2006 AG AG 1601 NA 746.92 747.25 AlGore_2006.AG.words1564 AlGore_2006-light.wav
AlGore_2006 AG AG 1602 NA 747.25 747.37 AlGore_2006.AG.words1565 AlGore_2006-light.wav
AlGore_2006 AG AG 1603 NA 747.37 747.42 AlGore_2006.AG.words1566 AlGore_2006-light.wav
AlGore_2006 AG AG 1604 NA 747.42 747.61 AlGore_2006.AG.words1567 AlGore_2006-light.wav
AlGore_2006 AG AG 1605 NA 747.61 747.68 AlGore_2006.AG.words1568 AlGore_2006-light.wav
AlGore_2006 AG AG 1606 NA 747.68 747.94 AlGore_2006.AG.words1569 AlGore_2006-light.wav
AlGore_2006 AG AG 1607 NA 747.94 748.12 AlGore_2006.AG.words1570 AlGore_2006-light.wav
AlGore_2006 AG AG 1608 NA 748.12 748.27 AlGore_2006.AG.words1571 AlGore_2006-light.wav
AlGore_2006 AG AG 1609 NA 750.47 750.94 AlGore_2006.AG.words1572 AlGore_2006-light.wav
AlGore_2006 AG AG 1610 NA 750.94 751.35 AlGore_2006.AG.words1573 AlGore_2006-light.wav
AlGore_2006 AG AG 1611 NA 751.35 751.99 AlGore_2006.AG.words1574 AlGore_2006-light.wav
AlGore_2006 AG AG 1612 NA 753.03 753.16 AlGore_2006.AG.words1575 AlGore_2006-light.wav
AlGore_2006 AG AG 1613 NA 753.16 753.86 AlGore_2006.AG.words1576 AlGore_2006-light.wav
AlGore_2006 AG AG 1614 NA 754.79 755.02 AlGore_2006.AG.words1577 AlGore_2006-light.wav
AlGore_2006 AG AG 1615 NA 755.02 755.5 AlGore_2006.AG.words1578 AlGore_2006-light.wav
AlGore_2006 AG AG 1616 NA 756.79 756.99 AlGore_2006.AG.words1579 AlGore_2006-light.wav
AlGore_2006 AG AG 1617 NA 756.99 757.17 AlGore_2006.AG.words1580 AlGore_2006-light.wav
AlGore_2006 AG AG 1618 NA 757.17 757.3 AlGore_2006.AG.words1581 AlGore_2006-light.wav
AlGore_2006 AG AG 1619 NA 757.3 757.76 AlGore_2006.AG.words1582 AlGore_2006-light.wav
AlGore_2006 AG AG 1620 NA 757.76 757.88 AlGore_2006.AG.words1583 AlGore_2006-light.wav
AlGore_2006 AG AG 1621 NA 757.88 757.99 AlGore_2006.AG.words1584 AlGore_2006-light.wav
AlGore_2006 AG AG 1622 NA 757.99 758.37 AlGore_2006.AG.words1585 AlGore_2006-light.wav
AlGore_2006 AG AG 1623 NA 758.37 758.73 AlGore_2006.AG.words1586 AlGore_2006-light.wav
AlGore_2006 AG AG 1624 NA 758.73 758.87 AlGore_2006.AG.words1587 AlGore_2006-light.wav
AlGore_2006 AG AG 1625 NA 758.87 759.47 AlGore_2006.AG.words1588 AlGore_2006-light.wav
AlGore_2006 AG AG 1626 NA 759.47 759.66 AlGore_2006.AG.words1589 AlGore_2006-light.wav
AlGore_2006 AG AG 1627 NA 759.66 760.68 AlGore_2006.AG.words1590 AlGore_2006-light.wav
AlGore_2006 AG AG 1628 NA 761.21 761.41 AlGore_2006.AG.words1591.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1629 NA 761.41 762.1 AlGore_2006.AG.words1591.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1630 NA 762.1 762.59 AlGore_2006.AG.words1592 AlGore_2006-light.wav
AlGore_2006 AG AG 1631 NA 762.95 763.23 AlGore_2006.AG.words1593 AlGore_2006-light.wav
AlGore_2006 AG AG 1632 NA 763.23 763.3 AlGore_2006.AG.words1594 AlGore_2006-light.wav
AlGore_2006 AG AG 1633 NA 763.3 763.38 AlGore_2006.AG.words1595 AlGore_2006-light.wav
AlGore_2006 AG AG 1634 NA 763.38 764.15 AlGore_2006.AG.words1596 AlGore_2006-light.wav
AlGore_2006 AG AG 1635 NA 764.37 764.87 AlGore_2006.AG.words1597 AlGore_2006-light.wav
AlGore_2006 AG AG 1636 NA 764.87 765.36 AlGore_2006.AG.words1598 AlGore_2006-light.wav
AlGore_2006 AG AG 1637 NA 765.36 765.9 AlGore_2006.AG.words1599 AlGore_2006-light.wav
AlGore_2006 AG AG 1638 NA 765.9 766.09 AlGore_2006.AG.words1600 AlGore_2006-light.wav
AlGore_2006 AG AG 1639 NA 766.09 766.19 AlGore_2006.AG.words1601 AlGore_2006-light.wav
AlGore_2006 AG AG 1640 NA 766.19 766.78 AlGore_2006.AG.words1602 AlGore_2006-light.wav
AlGore_2006 AG AG 1641 NA 766.78 767.46 AlGore_2006.AG.words1603 AlGore_2006-light.wav
AlGore_2006 AG AG 1642 NA 767.46 767.78 AlGore_2006.AG.words1604 AlGore_2006-light.wav
AlGore_2006 AG AG 1643 NA 768.13 768.48 AlGore_2006.AG.words1605 AlGore_2006-light.wav
AlGore_2006 AG AG 1644 NA 769.06 769.27 AlGore_2006.AG.words1606 AlGore_2006-light.wav
AlGore_2006 AG AG 1645 NA 769.27 769.49 AlGore_2006.AG.words1607 AlGore_2006-light.wav
AlGore_2006 AG AG 1646 NA 769.49 769.57 AlGore_2006.AG.words1608 AlGore_2006-light.wav
AlGore_2006 AG AG 1647 NA 769.57 769.97 AlGore_2006.AG.words1609 AlGore_2006-light.wav
AlGore_2006 AG AG 1648 NA 769.97 770.14 AlGore_2006.AG.words1610 AlGore_2006-light.wav
AlGore_2006 AG AG 1649 NA 770.14 770.29 AlGore_2006.AG.words1611 AlGore_2006-light.wav
AlGore_2006 AG AG 1650 NA 770.29 770.42 AlGore_2006.AG.words1612 AlGore_2006-light.wav
AlGore_2006 AG AG 1651 NA 770.42 770.82 AlGore_2006.AG.words1613 AlGore_2006-light.wav
AlGore_2006 AG AG 1652 NA 770.82 770.93 AlGore_2006.AG.words1614 AlGore_2006-light.wav
AlGore_2006 AG AG 1653 NA 770.93 771.07 AlGore_2006.AG.words1615 AlGore_2006-light.wav
AlGore_2006 AG AG 1654 NA 771.07 771.26 AlGore_2006.AG.words1616 AlGore_2006-light.wav
AlGore_2006 AG AG 1655 NA 771.26 771.42 AlGore_2006.AG.words1617 AlGore_2006-light.wav
AlGore_2006 AG AG 1656 NA 771.42 771.63 AlGore_2006.AG.words1618 AlGore_2006-light.wav
AlGore_2006 AG AG 1657 NA 771.63 772.16 AlGore_2006.AG.words1619 AlGore_2006-light.wav
AlGore_2006 AG AG 1658 NA 772.44 772.61 AlGore_2006.AG.words1620 AlGore_2006-light.wav
AlGore_2006 AG AG 1659 NA 772.61 773.11 AlGore_2006.AG.words1621 AlGore_2006-light.wav
AlGore_2006 AG AG 1660 NA 774.02 774.18 AlGore_2006.AG.words1622 AlGore_2006-light.wav
AlGore_2006 AG AG 1661 NA 774.18 774.3 AlGore_2006.AG.words1623 AlGore_2006-light.wav
AlGore_2006 AG AG 1662 NA 774.3 774.36 AlGore_2006.AG.words1624 AlGore_2006-light.wav
AlGore_2006 AG AG 1663 NA 774.36 774.46 AlGore_2006.AG.words1625 AlGore_2006-light.wav
AlGore_2006 AG AG 1664 NA 774.46 775.07 AlGore_2006.AG.words1626 AlGore_2006-light.wav
AlGore_2006 AG AG 1665 NA 775.07 775.15 AlGore_2006.AG.words1627 AlGore_2006-light.wav
AlGore_2006 AG AG 1666 NA 775.15 775.72 AlGore_2006.AG.words1628 AlGore_2006-light.wav
AlGore_2006 AG AG 1667 NA 775.72 775.93 AlGore_2006.AG.words1629 AlGore_2006-light.wav
AlGore_2006 AG AG 1668 NA 775.93 776.47 AlGore_2006.AG.words1630 AlGore_2006-light.wav
AlGore_2006 AG AG 1669 NA 777.08 777.35 AlGore_2006.AG.words1631 AlGore_2006-light.wav
AlGore_2006 AG AG 1670 NA 777.35 777.41 AlGore_2006.AG.words1632 AlGore_2006-light.wav
AlGore_2006 AG AG 1671 NA 777.41 777.67 AlGore_2006.AG.words1633 AlGore_2006-light.wav
AlGore_2006 AG AG 1672 NA 777.67 777.81 AlGore_2006.AG.words1634 AlGore_2006-light.wav
AlGore_2006 AG AG 1673 NA 777.81 778.27 AlGore_2006.AG.words1635 AlGore_2006-light.wav
AlGore_2006 AG AG 1674 NA 778.27 778.45 AlGore_2006.AG.words1636 AlGore_2006-light.wav
AlGore_2006 AG AG 1675 NA 778.45 778.5 AlGore_2006.AG.words1637 AlGore_2006-light.wav
AlGore_2006 AG AG 1676 NA 778.5 779.19 AlGore_2006.AG.words1638 AlGore_2006-light.wav
AlGore_2006 AG AG 1677 NA 779.19 779.59 AlGore_2006.AG.words1639 AlGore_2006-light.wav
AlGore_2006 AG AG 1678 NA 779.78 780.14 AlGore_2006.AG.words1640 AlGore_2006-light.wav
AlGore_2006 AG AG 1679 NA 780.27 780.74 AlGore_2006.AG.words1641 AlGore_2006-light.wav
AlGore_2006 AG AG 1680 NA 780.74 780.86 AlGore_2006.AG.words1642 AlGore_2006-light.wav
AlGore_2006 AG AG 1681 NA 780.86 781.25 AlGore_2006.AG.words1643 AlGore_2006-light.wav
AlGore_2006 AG AG 1682 NA 781.42 781.62 AlGore_2006.AG.words1644 AlGore_2006-light.wav
AlGore_2006 AG AG 1683 NA 781.62 781.78 AlGore_2006.AG.words1645 AlGore_2006-light.wav
AlGore_2006 AG AG 1684 NA 781.78 782.01 AlGore_2006.AG.words1646 AlGore_2006-light.wav
AlGore_2006 AG AG 1685 NA 782.01 782.16 AlGore_2006.AG.words1647 AlGore_2006-light.wav
AlGore_2006 AG AG 1686 NA 782.47 782.76 AlGore_2006.AG.words1648 AlGore_2006-light.wav
AlGore_2006 AG AG 1687 NA 782.76 783.21 AlGore_2006.AG.words1649 AlGore_2006-light.wav
AlGore_2006 AG AG 1688 NA 783.21 783.33 AlGore_2006.AG.words1650 AlGore_2006-light.wav
AlGore_2006 AG AG 1689 NA 783.33 784.13 AlGore_2006.AG.words1651 AlGore_2006-light.wav
AlGore_2006 AG AG 1690 NA 784.32 784.57 AlGore_2006.AG.words1652 AlGore_2006-light.wav
AlGore_2006 AG AG 1691 NA 784.57 784.88 AlGore_2006.AG.words1653 AlGore_2006-light.wav
AlGore_2006 AG AG 1692 NA 784.88 784.97 AlGore_2006.AG.words1654 AlGore_2006-light.wav
AlGore_2006 AG AG 1693 NA 784.97 785.36 AlGore_2006.AG.words1655 AlGore_2006-light.wav
AlGore_2006 AG AG 1694 NA 785.36 785.48 AlGore_2006.AG.words1656 AlGore_2006-light.wav
AlGore_2006 AG AG 1695 NA 785.48 785.57 AlGore_2006.AG.words1657 AlGore_2006-light.wav
AlGore_2006 AG AG 1696 NA 785.57 785.69 AlGore_2006.AG.words1658 AlGore_2006-light.wav
AlGore_2006 AG AG 1697 NA 785.69 785.79 AlGore_2006.AG.words1659 AlGore_2006-light.wav
AlGore_2006 AG AG 1698 NA 786.12 786.79 AlGore_2006.AG.words1660 AlGore_2006-light.wav
AlGore_2006 AG AG 1699 NA 787.48 787.76 AlGore_2006.AG.words1661 AlGore_2006-light.wav
AlGore_2006 AG AG 1700 NA 787.8 788.37 AlGore_2006.AG.words1662 AlGore_2006-light.wav
AlGore_2006 AG AG 1701 NA 788.37 788.52 AlGore_2006.AG.words1663 AlGore_2006-light.wav
AlGore_2006 AG AG 1702 NA 788.52 788.68 AlGore_2006.AG.words1664 AlGore_2006-light.wav
AlGore_2006 AG AG 1703 NA 788.68 788.75 AlGore_2006.AG.words1665 AlGore_2006-light.wav
AlGore_2006 AG AG 1704 NA 788.75 788.89 AlGore_2006.AG.words1666 AlGore_2006-light.wav
AlGore_2006 AG AG 1705 NA 788.92 789.23 AlGore_2006.AG.words1667 AlGore_2006-light.wav
AlGore_2006 AG AG 1706 NA 789.23 789.63 AlGore_2006.AG.words1668 AlGore_2006-light.wav
AlGore_2006 AG AG 1707 NA 789.63 790.01 AlGore_2006.AG.words1669 AlGore_2006-light.wav
AlGore_2006 AG AG 1708 NA 790.01 790.12 AlGore_2006.AG.words1670 AlGore_2006-light.wav
AlGore_2006 AG AG 1709 NA 790.12 790.45 AlGore_2006.AG.words1671 AlGore_2006-light.wav
AlGore_2006 AG AG 1710 NA 790.45 790.56 AlGore_2006.AG.words1672 AlGore_2006-light.wav
AlGore_2006 AG AG 1711 NA 790.83 791.14 AlGore_2006.AG.words1673 AlGore_2006-light.wav
AlGore_2006 AG AG 1712 NA 791.14 791.4 AlGore_2006.AG.words1674 AlGore_2006-light.wav
AlGore_2006 AG AG 1713 NA 791.62 791.79 AlGore_2006.AG.words1675 AlGore_2006-light.wav
AlGore_2006 AG AG 1714 NA 791.79 792.2 AlGore_2006.AG.words1676 AlGore_2006-light.wav
AlGore_2006 AG AG 1715 NA 792.2 792.57 AlGore_2006.AG.words1677 AlGore_2006-light.wav
AlGore_2006 AG AG 1716 NA 792.98 793.3 AlGore_2006.AG.words1678 AlGore_2006-light.wav
AlGore_2006 AG AG 1717 NA 793.3 793.46 AlGore_2006.AG.words1679 AlGore_2006-light.wav
AlGore_2006 AG AG 1718 NA 793.46 793.73 AlGore_2006.AG.words1680 AlGore_2006-light.wav
AlGore_2006 AG AG 1719 NA 793.73 793.97 AlGore_2006.AG.words1681 AlGore_2006-light.wav
AlGore_2006 AG AG 1720 NA 794.58 794.79 AlGore_2006.AG.words1682 AlGore_2006-light.wav
AlGore_2006 AG AG 1721 NA 794.79 794.93 AlGore_2006.AG.words1683 AlGore_2006-light.wav
AlGore_2006 AG AG 1722 NA 794.93 795.36 AlGore_2006.AG.words1684 AlGore_2006-light.wav
AlGore_2006 AG AG 1723 NA 795.96 796.3 AlGore_2006.AG.words1685 AlGore_2006-light.wav
AlGore_2006 AG AG 1724 NA 796.3 796.36 AlGore_2006.AG.words1686 AlGore_2006-light.wav
AlGore_2006 AG AG 1725 NA 796.36 796.5 AlGore_2006.AG.words1687 AlGore_2006-light.wav
AlGore_2006 AG AG 1726 NA 796.5 796.92 AlGore_2006.AG.words1688 AlGore_2006-light.wav
AlGore_2006 AG AG 1727 NA 796.96 797.52 AlGore_2006.AG.words1689 AlGore_2006-light.wav
AlGore_2006 AG AG 1728 NA 797.63 797.99 AlGore_2006.AG.words1690 AlGore_2006-light.wav
AlGore_2006 AG AG 1729 NA 798.02 798.69 AlGore_2006.AG.words1691 AlGore_2006-light.wav
AlGore_2006 AG AG 1730 NA 798.9 799.1 AlGore_2006.AG.words1692 AlGore_2006-light.wav
AlGore_2006 AG AG 1731 NA 799.1 799.47 AlGore_2006.AG.words1693.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1732 NA 799.47 799.86 AlGore_2006.AG.words1693.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1733 NA 800.94 801.74 AlGore_2006.AG.words1694 AlGore_2006-light.wav
AlGore_2006 AG AG 1734 NA 801.78 802.08 AlGore_2006.AG.words1695 AlGore_2006-light.wav
AlGore_2006 AG AG 1735 NA 802.08 802.35 AlGore_2006.AG.words1696 AlGore_2006-light.wav
AlGore_2006 AG AG 1736 NA 802.68 802.91 AlGore_2006.AG.words1697 AlGore_2006-light.wav
AlGore_2006 AG AG 1737 NA 802.91 803.1 AlGore_2006.AG.words1698 AlGore_2006-light.wav
AlGore_2006 AG AG 1738 NA 803.1 803.32 AlGore_2006.AG.words1699 AlGore_2006-light.wav
AlGore_2006 AG AG 1739 NA 803.32 803.9 AlGore_2006.AG.words1700 AlGore_2006-light.wav
AlGore_2006 AG AG 1740 NA 803.9 804.18 AlGore_2006.AG.words1701 AlGore_2006-light.wav
AlGore_2006 AG AG 1741 NA 805.05 805.23 AlGore_2006.AG.words1702 AlGore_2006-light.wav
AlGore_2006 AG AG 1742 NA 806.03 806.18 AlGore_2006.AG.words1703 AlGore_2006-light.wav
AlGore_2006 AG AG 1743 NA 806.18 806.26 AlGore_2006.AG.words1704 AlGore_2006-light.wav
AlGore_2006 AG AG 1744 NA 806.26 806.37 AlGore_2006.AG.words1705 AlGore_2006-light.wav
AlGore_2006 AG AG 1745 NA 806.37 806.51 AlGore_2006.AG.words1706 AlGore_2006-light.wav
AlGore_2006 AG AG 1748 NA 810.54 810.7 AlGore_2006.AG.words1709 AlGore_2006-light.wav
AlGore_2006 AG AG 1749 NA 810.7 810.87 AlGore_2006.AG.words1710 AlGore_2006-light.wav
AlGore_2006 AG AG 1750 NA 810.92 811.25 AlGore_2006.AG.words1711 AlGore_2006-light.wav
AlGore_2006 AG AG 1751 NA 811.25 811.42 AlGore_2006.AG.words1712 AlGore_2006-light.wav
AlGore_2006 AG AG 1752 NA 811.42 811.55 AlGore_2006.AG.words1713 AlGore_2006-light.wav
AlGore_2006 AG AG 1753 NA 811.55 812 AlGore_2006.AG.words1714 AlGore_2006-light.wav
AlGore_2006 AG AG 1754 NA 812 812.11 AlGore_2006.AG.words1715 AlGore_2006-light.wav
AlGore_2006 AG AG 1755 NA 812.11 812.22 AlGore_2006.AG.words1716 AlGore_2006-light.wav
AlGore_2006 AG AG 1756 NA 812.22 812.33 AlGore_2006.AG.words1717 AlGore_2006-light.wav
AlGore_2006 AG AG 1757 NA 812.33 812.39 AlGore_2006.AG.words1718 AlGore_2006-light.wav
AlGore_2006 AG AG 1758 NA 812.39 812.61 AlGore_2006.AG.words1719 AlGore_2006-light.wav
AlGore_2006 AG AG 1759 NA 812.61 812.89 AlGore_2006.AG.words1720 AlGore_2006-light.wav
AlGore_2006 AG AG 1760 NA 812.89 813.12 AlGore_2006.AG.words1721 AlGore_2006-light.wav
AlGore_2006 AG AG 1761 NA 813.12 813.26 AlGore_2006.AG.words1722 AlGore_2006-light.wav
AlGore_2006 AG AG 1762 NA 813.26 813.84 AlGore_2006.AG.words1723 AlGore_2006-light.wav
AlGore_2006 AG AG 1763 NA 814.07 814.19 AlGore_2006.AG.words1724 AlGore_2006-light.wav
AlGore_2006 AG AG 1764 NA 814.19 814.42 AlGore_2006.AG.words1725 AlGore_2006-light.wav
AlGore_2006 AG AG 1765 NA 814.42 814.57 AlGore_2006.AG.words1726 AlGore_2006-light.wav
AlGore_2006 AG AG 1766 NA 814.57 814.69 AlGore_2006.AG.words1727 AlGore_2006-light.wav
AlGore_2006 AG AG 1769 NA 814.69 814.72 AlGore_2006.AG.words1730 AlGore_2006-light.wav
AlGore_2006 AG AG 1772 NA 814.72 814.83 AlGore_2006.AG.words1733 AlGore_2006-light.wav
AlGore_2006 AG AG 1773 NA 814.83 815.05 AlGore_2006.AG.words1734 AlGore_2006-light.wav
AlGore_2006 AG AG 1774 NA 815.05 815.23 AlGore_2006.AG.words1735 AlGore_2006-light.wav
AlGore_2006 AG AG 1775 NA 816.74 817.11 AlGore_2006.AG.words1736 AlGore_2006-light.wav
AlGore_2006 AG AG 1776 NA 817.11 817.18 AlGore_2006.AG.words1737 AlGore_2006-light.wav
AlGore_2006 AG AG 1777 NA 817.18 817.28 AlGore_2006.AG.words1738 AlGore_2006-light.wav
AlGore_2006 AG AG 1778 NA 817.28 817.58 AlGore_2006.AG.words1739 AlGore_2006-light.wav
AlGore_2006 AG AG 1779 NA 817.79 817.91 AlGore_2006.AG.words1740 AlGore_2006-light.wav
AlGore_2006 AG AG 1780 NA 817.91 818.49 AlGore_2006.AG.words1741 AlGore_2006-light.wav
AlGore_2006 AG AG 1781 NA 819.26 819.39 AlGore_2006.AG.words1742 AlGore_2006-light.wav
AlGore_2006 AG AG 1782 NA 819.39 819.53 AlGore_2006.AG.words1743 AlGore_2006-light.wav
AlGore_2006 AG AG 1783 NA 819.53 820.31 AlGore_2006.AG.words1744 AlGore_2006-light.wav
AlGore_2006 AG AG 1784 NA 820.31 820.5 AlGore_2006.AG.words1745 AlGore_2006-light.wav
AlGore_2006 AG AG 1785 NA 820.5 820.7 AlGore_2006.AG.words1746 AlGore_2006-light.wav
AlGore_2006 AG AG 1786 NA 820.73 820.93 AlGore_2006.AG.words1747 AlGore_2006-light.wav
AlGore_2006 AG AG 1787 NA 821.06 821.38 AlGore_2006.AG.words1748 AlGore_2006-light.wav
AlGore_2006 AG AG 1788 NA 821.38 821.44 AlGore_2006.AG.words1749 AlGore_2006-light.wav
AlGore_2006 AG AG 1789 NA 821.44 821.52 AlGore_2006.AG.words1750 AlGore_2006-light.wav
AlGore_2006 AG AG 1790 NA 821.52 821.59 AlGore_2006.AG.words1751 AlGore_2006-light.wav
AlGore_2006 AG AG 1791 NA 821.59 822.21 AlGore_2006.AG.words1752 AlGore_2006-light.wav
AlGore_2006 AG AG 1792 NA 822.21 822.61 AlGore_2006.AG.words1753 AlGore_2006-light.wav
AlGore_2006 AG AG 1793 NA 822.8 823.29 AlGore_2006.AG.words1754 AlGore_2006-light.wav
AlGore_2006 AG AG 1794 NA 823.29 823.36 AlGore_2006.AG.words1755 AlGore_2006-light.wav
AlGore_2006 AG AG 1795 NA 823.36 823.57 AlGore_2006.AG.words1756 AlGore_2006-light.wav
AlGore_2006 AG AG 1796 NA 823.57 823.73 AlGore_2006.AG.words1757 AlGore_2006-light.wav
AlGore_2006 AG AG 1797 NA 823.73 823.89 AlGore_2006.AG.words1758 AlGore_2006-light.wav
AlGore_2006 AG AG 1798 NA 823.89 824.1 AlGore_2006.AG.words1759 AlGore_2006-light.wav
AlGore_2006 AG AG 1799 NA 824.1 824.34 AlGore_2006.AG.words1760 AlGore_2006-light.wav
AlGore_2006 AG AG 1800 NA 824.5 824.67 AlGore_2006.AG.words1761 AlGore_2006-light.wav
AlGore_2006 AG AG 1801 NA 824.67 824.97 AlGore_2006.AG.words1762 AlGore_2006-light.wav
AlGore_2006 AG AG 1802 NA 824.97 825.18 AlGore_2006.AG.words1763 AlGore_2006-light.wav
AlGore_2006 AG AG 1803 NA 825.36 825.82 AlGore_2006.AG.words1764 AlGore_2006-light.wav
AlGore_2006 AG AG 1804 NA 825.82 826.39 AlGore_2006.AG.words1765 AlGore_2006-light.wav
AlGore_2006 AG AG 1805 NA 826.39 826.75 AlGore_2006.AG.words1766 AlGore_2006-light.wav
AlGore_2006 AG AG 1806 NA 826.94 827.21 AlGore_2006.AG.words1767 AlGore_2006-light.wav
AlGore_2006 AG AG 1807 NA 827.21 827.36 AlGore_2006.AG.words1768 AlGore_2006-light.wav
AlGore_2006 AG AG 1808 NA 827.36 827.99 AlGore_2006.AG.words1769 AlGore_2006-light.wav
AlGore_2006 AG AG 1809 NA 827.99 828.29 AlGore_2006.AG.words1770 AlGore_2006-light.wav
AlGore_2006 AG AG 1810 NA 828.29 828.38 AlGore_2006.AG.words1771 AlGore_2006-light.wav
AlGore_2006 AG AG 1811 NA 828.38 828.52 AlGore_2006.AG.words1772 AlGore_2006-light.wav
AlGore_2006 AG AG 1812 NA 828.52 828.64 AlGore_2006.AG.words1773 AlGore_2006-light.wav
AlGore_2006 AG AG 1813 NA 828.64 829.05 AlGore_2006.AG.words1774 AlGore_2006-light.wav
AlGore_2006 AG AG 1814 NA 829.05 829.14 AlGore_2006.AG.words1775 AlGore_2006-light.wav
AlGore_2006 AG AG 1815 NA 829.14 829.41 AlGore_2006.AG.words1776 AlGore_2006-light.wav
AlGore_2006 AG AG 1816 NA 830.12 830.8 AlGore_2006.AG.words1777 AlGore_2006-light.wav
AlGore_2006 AG AG 1817 NA 830.8 830.95 AlGore_2006.AG.words1778 AlGore_2006-light.wav
AlGore_2006 AG AG 1818 NA 830.95 831.59 AlGore_2006.AG.words1779 AlGore_2006-light.wav
AlGore_2006 AG AG 1819 NA 831.83 832.07 AlGore_2006.AG.words1780 AlGore_2006-light.wav
AlGore_2006 AG AG 1820 NA 832.07 832.74 AlGore_2006.AG.words1781 AlGore_2006-light.wav
AlGore_2006 AG AG 1821 NA 833.15 833.55 AlGore_2006.AG.words1782 AlGore_2006-light.wav
AlGore_2006 AG AG 1822 NA 833.55 834.4 AlGore_2006.AG.words1783 AlGore_2006-light.wav
AlGore_2006 AG AG 1823 NA 834.46 835.22 AlGore_2006.AG.words1784 AlGore_2006-light.wav
AlGore_2006 AG AG 1824 NA 835.71 835.96 AlGore_2006.AG.words1785 AlGore_2006-light.wav
AlGore_2006 AG AG 1825 NA 835.96 836.25 AlGore_2006.AG.words1786 AlGore_2006-light.wav
AlGore_2006 AG AG 1826 NA 836.25 836.85 AlGore_2006.AG.words1787 AlGore_2006-light.wav
AlGore_2006 AG AG 1827 NA 836.88 837.14 AlGore_2006.AG.words1788 AlGore_2006-light.wav
AlGore_2006 AG AG 1828 NA 837.14 837.55 AlGore_2006.AG.words1789 AlGore_2006-light.wav
AlGore_2006 AG AG 1829 NA 837.55 837.67 AlGore_2006.AG.words1790 AlGore_2006-light.wav
AlGore_2006 AG AG 1830 NA 837.7 837.96 AlGore_2006.AG.words1791 AlGore_2006-light.wav
AlGore_2006 AG AG 1831 NA 837.96 838.24 AlGore_2006.AG.words1792 AlGore_2006-light.wav
AlGore_2006 AG AG 1832 NA 839.32 839.49 AlGore_2006.AG.words1793 AlGore_2006-light.wav
AlGore_2006 AG AG 1833 NA 839.49 839.67 AlGore_2006.AG.words1794 AlGore_2006-light.wav
AlGore_2006 AG AG 1834 NA 839.67 839.75 AlGore_2006.AG.words1795 AlGore_2006-light.wav
AlGore_2006 AG AG 1835 NA 839.75 839.82 AlGore_2006.AG.words1796 AlGore_2006-light.wav
AlGore_2006 AG AG 1836 NA 839.82 840.16 AlGore_2006.AG.words1797 AlGore_2006-light.wav
AlGore_2006 AG AG 1837 NA 840.16 840.41 AlGore_2006.AG.words1798 AlGore_2006-light.wav
AlGore_2006 AG AG 1838 NA 840.41 840.54 AlGore_2006.AG.words1799 AlGore_2006-light.wav
AlGore_2006 AG AG 1839 NA 840.54 840.71 AlGore_2006.AG.words1800 AlGore_2006-light.wav
AlGore_2006 AG AG 1840 NA 840.71 840.77 AlGore_2006.AG.words1801 AlGore_2006-light.wav
AlGore_2006 AG AG 1841 NA 840.77 840.86 AlGore_2006.AG.words1802 AlGore_2006-light.wav
AlGore_2006 AG AG 1842 NA 840.86 841.17 AlGore_2006.AG.words1803 AlGore_2006-light.wav
AlGore_2006 AG AG 1843 NA 841.17 841.69 AlGore_2006.AG.words1804 AlGore_2006-light.wav
AlGore_2006 AG AG 1844 NA 842.32 842.58 AlGore_2006.AG.words1805 AlGore_2006-light.wav
AlGore_2006 AG AG 1845 NA 842.58 842.85 AlGore_2006.AG.words1806 AlGore_2006-light.wav
AlGore_2006 AG AG 1846 NA 842.85 842.89 AlGore_2006.AG.words1807 AlGore_2006-light.wav
AlGore_2006 AG AG 1847 NA 842.89 843.28 AlGore_2006.AG.words1808 AlGore_2006-light.wav
AlGore_2006 AG AG 1848 NA 843.28 843.65 AlGore_2006.AG.words1809 AlGore_2006-light.wav
AlGore_2006 AG AG 1849 NA 844.01 844.38 AlGore_2006.AG.words1810 AlGore_2006-light.wav
